
时间（s）	 地心距（m）	 经度（rad）	 纬度（rad）	 速度（m/s）	 弹道倾角（rad）	 弹道偏角（rad）	  纵向距离（m）	 侧向距离（m）	 地面高度（m）
1286.100000	6398000.000000	0.048395	0.017453	240.000000	0.000000	0.000000	308664.000000	111317.099692	20000.000000
1286.200000	6398000.000000	0.048399	0.017453	240.000000	0.000000	0.000000	308688.000000	111317.099692	20000.000000
1286.300000	6398000.000000	0.048403	0.017453	240.000000	0.000000	0.000000	308712.000000	111317.099692	20000.000000
1286.400000	6398000.000000	0.048406	0.017453	240.000000	0.000000	0.000000	308736.000000	111317.099692	20000.000000
1286.500000	6398000.000000	0.048410	0.017453	240.000000	0.000000	0.000000	308760.000000	111317.099692	20000.000000
1286.600000	6398000.000000	0.048414	0.017453	240.000000	0.000000	0.000000	308784.000000	111317.099692	20000.000000
1286.700000	6398000.000000	0.048418	0.017453	240.000000	0.000000	0.000000	308808.000000	111317.099692	20000.000000
1286.800000	6398000.000000	0.048421	0.017453	240.000000	0.000000	0.000000	308832.000000	111317.099692	20000.000000
1286.900000	6398000.000000	0.048425	0.017453	240.000000	0.000000	0.000000	308856.000000	111317.099692	20000.000000
1287.000000	6398000.000000	0.048429	0.017453	240.000000	0.000000	0.000000	308880.000000	111317.099692	20000.000000
1287.100000	6398000.000000	0.048433	0.017453	240.000000	0.000000	0.000000	308904.000000	111317.099692	20000.000000
1287.200000	6398000.000000	0.048437	0.017453	240.000000	0.000000	0.000000	308928.000000	111317.099692	20000.000000
1287.300000	6398000.000000	0.048440	0.017453	240.000000	0.000000	0.000000	308952.000000	111317.099692	20000.000000
1287.400000	6398000.000000	0.048444	0.017453	240.000000	0.000000	0.000000	308976.000000	111317.099692	20000.000000
1287.500000	6398000.000000	0.048448	0.017453	240.000000	0.000000	0.000000	309000.000000	111317.099692	20000.000000
1287.600000	6398000.000000	0.048452	0.017453	240.000000	0.000000	0.000000	309024.000000	111317.099692	20000.000000
1287.700000	6398000.000000	0.048455	0.017453	240.000000	0.000000	0.000000	309048.000000	111317.099692	20000.000000
1287.800000	6398000.000000	0.048459	0.017453	240.000000	0.000000	0.000000	309072.000000	111317.099692	20000.000000
1287.900000	6398000.000000	0.048463	0.017453	240.000000	0.000000	0.000000	309096.000000	111317.099692	20000.000000
1288.000000	6398000.000000	0.048467	0.017453	240.000000	0.000000	0.000000	309120.000000	111317.099692	20000.000000
1288.100000	6398000.000000	0.048470	0.017453	240.000000	0.000000	0.000000	309144.000000	111317.099692	20000.000000
1288.200000	6398000.000000	0.048474	0.017453	240.000000	0.000000	0.000000	309168.000000	111317.099692	20000.000000
1288.300000	6398000.000000	0.048478	0.017453	240.000000	0.000000	0.000000	309192.000000	111317.099692	20000.000000
1288.400000	6398000.000000	0.048482	0.017453	240.000000	0.000000	0.000000	309216.000000	111317.099692	20000.000000
1288.500000	6398000.000000	0.048485	0.017453	240.000000	0.000000	0.000000	309240.000000	111317.099692	20000.000000
1288.600000	6398000.000000	0.048489	0.017453	240.000000	0.000000	0.000000	309264.000000	111317.099692	20000.000000
1288.700000	6398000.000000	0.048493	0.017453	240.000000	0.000000	0.000000	309288.000000	111317.099692	20000.000000
1288.800000	6398000.000000	0.048497	0.017453	240.000000	0.000000	0.000000	309312.000000	111317.099692	20000.000000
1288.900000	6398000.000000	0.048500	0.017453	240.000000	0.000000	0.000000	309336.000000	111317.099692	20000.000000
1289.000000	6398000.000000	0.048504	0.017453	240.000000	0.000000	0.000000	309360.000000	111317.099692	20000.000000
1289.100000	6398000.000000	0.048508	0.017453	240.000000	0.000000	0.000000	309384.000000	111317.099692	20000.000000
1289.200000	6398000.000000	0.048512	0.017453	240.000000	0.000000	0.000000	309408.000000	111317.099692	20000.000000
1289.300000	6398000.000000	0.048516	0.017453	240.000000	0.000000	0.000000	309432.000000	111317.099692	20000.000000
1289.400000	6398000.000000	0.048519	0.017453	240.000000	0.000000	0.000000	309456.000000	111317.099692	20000.000000
1289.500000	6398000.000000	0.048523	0.017453	240.000000	0.000000	0.000000	309480.000000	111317.099692	20000.000000
1289.600000	6398000.000000	0.048527	0.017453	240.000000	0.000000	0.000000	309504.000000	111317.099692	20000.000000
1289.700000	6398000.000000	0.048531	0.017453	240.000000	0.000000	0.000000	309528.000000	111317.099692	20000.000000
1289.800000	6398000.000000	0.048534	0.017453	240.000000	0.000000	0.000000	309552.000000	111317.099692	20000.000000
1289.900000	6398000.000000	0.048538	0.017453	240.000000	0.000000	0.000000	309576.000000	111317.099692	20000.000000
1290.000000	6398000.000000	0.048542	0.017453	240.000000	0.000000	0.000000	309600.000000	111317.099692	20000.000000
1290.100000	6398000.000000	0.048546	0.017453	240.000000	0.000000	0.000000	309624.000000	111317.099692	20000.000000
1290.200000	6398000.000000	0.048549	0.017453	240.000000	0.000000	0.000000	309648.000000	111317.099692	20000.000000
1290.300000	6398000.000000	0.048553	0.017453	240.000000	0.000000	0.000000	309672.000000	111317.099692	20000.000000
1290.400000	6398000.000000	0.048557	0.017453	240.000000	0.000000	0.000000	309696.000000	111317.099692	20000.000000
1290.500000	6398000.000000	0.048561	0.017453	240.000000	0.000000	0.000000	309720.000000	111317.099692	20000.000000
1290.600000	6398000.000000	0.048564	0.017453	240.000000	0.000000	0.000000	309744.000000	111317.099692	20000.000000
1290.700000	6398000.000000	0.048568	0.017453	240.000000	0.000000	0.000000	309768.000000	111317.099692	20000.000000
1290.800000	6398000.000000	0.048572	0.017453	240.000000	0.000000	0.000000	309792.000000	111317.099692	20000.000000
1290.900000	6398000.000000	0.048576	0.017453	240.000000	0.000000	0.000000	309816.000000	111317.099692	20000.000000
1291.000000	6398000.000000	0.048579	0.017453	240.000000	0.000000	0.000000	309840.000000	111317.099692	20000.000000
1291.100000	6398000.000000	0.048583	0.017453	240.000000	0.000000	0.000000	309864.000000	111317.099692	20000.000000
1291.200000	6398000.000000	0.048587	0.017453	240.000000	0.000000	0.000000	309888.000000	111317.099692	20000.000000
1291.300000	6398000.000000	0.048591	0.017453	240.000000	0.000000	0.000000	309912.000000	111317.099692	20000.000000
1291.400000	6398000.000000	0.048595	0.017453	240.000000	0.000000	0.000000	309936.000000	111317.099692	20000.000000
1291.500000	6398000.000000	0.048598	0.017453	240.000000	0.000000	0.000000	309960.000000	111317.099692	20000.000000
1291.600000	6398000.000000	0.048602	0.017453	240.000000	0.000000	0.000000	309984.000000	111317.099692	20000.000000
1291.700000	6398000.000000	0.048606	0.017453	240.000000	0.000000	0.000000	310008.000000	111317.099692	20000.000000
1291.800000	6398000.000000	0.048610	0.017453	240.000000	0.000000	0.000000	310032.000000	111317.099692	20000.000000
1291.900000	6398000.000000	0.048613	0.017453	240.000000	0.000000	0.000000	310056.000000	111317.099692	20000.000000
1292.000000	6398000.000000	0.048617	0.017453	240.000000	0.000000	0.000000	310080.000000	111317.099692	20000.000000
1292.100000	6398000.000000	0.048621	0.017453	240.000000	0.000000	0.000000	310104.000000	111317.099692	20000.000000
1292.200000	6398000.000000	0.048625	0.017453	240.000000	0.000000	0.000000	310128.000000	111317.099692	20000.000000
1292.300000	6398000.000000	0.048628	0.017453	240.000000	0.000000	0.000000	310152.000000	111317.099692	20000.000000
1292.400000	6398000.000000	0.048632	0.017453	240.000000	0.000000	0.000000	310176.000000	111317.099692	20000.000000
1292.500000	6398000.000000	0.048636	0.017453	240.000000	0.000000	0.000000	310200.000000	111317.099692	20000.000000
1292.600000	6398000.000000	0.048640	0.017453	240.000000	0.000000	0.000000	310224.000000	111317.099692	20000.000000
1292.700000	6398000.000000	0.048643	0.017453	240.000000	0.000000	0.000000	310248.000000	111317.099692	20000.000000
1292.800000	6398000.000000	0.048647	0.017453	240.000000	0.000000	0.000000	310272.000000	111317.099692	20000.000000
1292.900000	6398000.000000	0.048651	0.017453	240.000000	0.000000	0.000000	310296.000000	111317.099692	20000.000000
1293.000000	6398000.000000	0.048655	0.017453	240.000000	0.000000	0.000000	310320.000000	111317.099692	20000.000000
1293.100000	6398000.000000	0.048659	0.017453	240.000000	0.000000	0.000000	310344.000000	111317.099692	20000.000000
1293.200000	6398000.000000	0.048662	0.017453	240.000000	0.000000	0.000000	310368.000000	111317.099692	20000.000000
1293.300000	6398000.000000	0.048666	0.017453	240.000000	0.000000	0.000000	310392.000000	111317.099692	20000.000000
1293.400000	6398000.000000	0.048670	0.017453	240.000000	0.000000	0.000000	310416.000000	111317.099692	20000.000000
1293.500000	6398000.000000	0.048674	0.017453	240.000000	0.000000	0.000000	310440.000000	111317.099692	20000.000000
1293.600000	6398000.000000	0.048677	0.017453	240.000000	0.000000	0.000000	310464.000000	111317.099692	20000.000000
1293.700000	6398000.000000	0.048681	0.017453	240.000000	0.000000	0.000000	310488.000000	111317.099692	20000.000000
1293.800000	6398000.000000	0.048685	0.017453	240.000000	0.000000	0.000000	310512.000000	111317.099692	20000.000000
1293.900000	6398000.000000	0.048689	0.017453	240.000000	0.000000	0.000000	310536.000000	111317.099692	20000.000000
1294.000000	6398000.000000	0.048692	0.017453	240.000000	0.000000	0.000000	310560.000000	111317.099692	20000.000000
1294.100000	6398000.000000	0.048696	0.017453	240.000000	0.000000	0.000000	310584.000000	111317.099692	20000.000000
1294.200000	6398000.000000	0.048700	0.017453	240.000000	0.000000	0.000000	310608.000000	111317.099692	20000.000000
1294.300000	6398000.000000	0.048704	0.017453	240.000000	0.000000	0.000000	310632.000000	111317.099692	20000.000000
1294.400000	6398000.000000	0.048707	0.017453	240.000000	0.000000	0.000000	310656.000000	111317.099692	20000.000000
1294.500000	6398000.000000	0.048711	0.017453	240.000000	0.000000	0.000000	310680.000000	111317.099692	20000.000000
1294.600000	6398000.000000	0.048715	0.017453	240.000000	0.000000	0.000000	310704.000000	111317.099692	20000.000000
1294.700000	6398000.000000	0.048719	0.017453	240.000000	0.000000	0.000000	310728.000000	111317.099692	20000.000000
1294.800000	6398000.000000	0.048722	0.017453	240.000000	0.000000	0.000000	310752.000000	111317.099692	20000.000000
1294.900000	6398000.000000	0.048726	0.017453	240.000000	0.000000	0.000000	310776.000000	111317.099692	20000.000000
1295.000000	6398000.000000	0.048730	0.017453	240.000000	0.000000	0.000000	310800.000000	111317.099692	20000.000000
1295.100000	6398000.000000	0.048734	0.017453	240.000000	0.000000	0.000000	310824.000000	111317.099692	20000.000000
1295.200000	6398000.000000	0.048738	0.017453	240.000000	0.000000	0.000000	310848.000000	111317.099692	20000.000000
1295.300000	6398000.000000	0.048741	0.017453	240.000000	0.000000	0.000000	310872.000000	111317.099692	20000.000000
1295.400000	6398000.000000	0.048745	0.017453	240.000000	0.000000	0.000000	310896.000000	111317.099692	20000.000000
1295.500000	6398000.000000	0.048749	0.017453	240.000000	0.000000	0.000000	310920.000000	111317.099692	20000.000000
1295.600000	6398000.000000	0.048753	0.017453	240.000000	0.000000	0.000000	310944.000000	111317.099692	20000.000000
1295.700000	6398000.000000	0.048756	0.017453	240.000000	0.000000	0.000000	310968.000000	111317.099692	20000.000000
1295.800000	6398000.000000	0.048760	0.017453	240.000000	0.000000	0.000000	310992.000000	111317.099692	20000.000000
1295.900000	6398000.000000	0.048764	0.017453	240.000000	0.000000	0.000000	311016.000000	111317.099692	20000.000000
1296.000000	6398000.000000	0.048768	0.017453	240.000000	0.000000	0.000000	311040.000000	111317.099692	20000.000000
1296.100000	6398000.000000	0.048771	0.017453	240.000000	0.000000	0.000000	311064.000000	111317.099692	20000.000000
1296.200000	6398000.000000	0.048775	0.017453	240.000000	0.000000	0.000000	311088.000000	111317.099692	20000.000000
1296.300000	6398000.000000	0.048779	0.017453	240.000000	0.000000	0.000000	311112.000000	111317.099692	20000.000000
1296.400000	6398000.000000	0.048783	0.017453	240.000000	0.000000	0.000000	311136.000000	111317.099692	20000.000000
1296.500000	6398000.000000	0.048786	0.017453	240.000000	0.000000	0.000000	311160.000000	111317.099692	20000.000000
1296.600000	6398000.000000	0.048790	0.017453	240.000000	0.000000	0.000000	311184.000000	111317.099692	20000.000000
1296.700000	6398000.000000	0.048794	0.017453	240.000000	0.000000	0.000000	311208.000000	111317.099692	20000.000000
1296.800000	6398000.000000	0.048798	0.017453	240.000000	0.000000	0.000000	311232.000000	111317.099692	20000.000000
1296.900000	6398000.000000	0.048802	0.017453	240.000000	0.000000	0.000000	311256.000000	111317.099692	20000.000000
1297.000000	6398000.000000	0.048805	0.017453	240.000000	0.000000	0.000000	311280.000000	111317.099692	20000.000000
1297.100000	6398000.000000	0.048809	0.017453	240.000000	0.000000	0.000000	311304.000000	111317.099692	20000.000000
1297.200000	6398000.000000	0.048813	0.017453	240.000000	0.000000	0.000000	311328.000000	111317.099692	20000.000000
1297.300000	6398000.000000	0.048817	0.017453	240.000000	0.000000	0.000000	311352.000000	111317.099692	20000.000000
1297.400000	6398000.000000	0.048820	0.017453	240.000000	0.000000	0.000000	311376.000000	111317.099692	20000.000000
1297.500000	6398000.000000	0.048824	0.017453	240.000000	0.000000	0.000000	311400.000000	111317.099692	20000.000000
1297.600000	6398000.000000	0.048828	0.017453	240.000000	0.000000	0.000000	311424.000000	111317.099692	20000.000000
1297.700000	6398000.000000	0.048832	0.017453	240.000000	0.000000	0.000000	311448.000000	111317.099692	20000.000000
1297.800000	6398000.000000	0.048835	0.017453	240.000000	0.000000	0.000000	311472.000000	111317.099692	20000.000000
1297.900000	6398000.000000	0.048839	0.017453	240.000000	0.000000	0.000000	311496.000000	111317.099692	20000.000000
1298.000000	6398000.000000	0.048843	0.017453	240.000000	0.000000	0.000000	311520.000000	111317.099692	20000.000000
1298.100000	6398000.000000	0.048847	0.017453	240.000000	0.000000	0.000000	311544.000000	111317.099692	20000.000000
1298.200000	6398000.000000	0.048850	0.017453	240.000000	0.000000	0.000000	311568.000000	111317.099692	20000.000000
1298.300000	6398000.000000	0.048854	0.017453	240.000000	0.000000	0.000000	311592.000000	111317.099692	20000.000000
1298.400000	6398000.000000	0.048858	0.017453	240.000000	0.000000	0.000000	311616.000000	111317.099692	20000.000000
1298.500000	6398000.000000	0.048862	0.017453	240.000000	0.000000	0.000000	311640.000000	111317.099692	20000.000000
1298.600000	6398000.000000	0.048865	0.017453	240.000000	0.000000	0.000000	311664.000000	111317.099692	20000.000000
1298.700000	6398000.000000	0.048869	0.017453	240.000000	0.000000	0.000000	311688.000000	111317.099692	20000.000000
1298.800000	6398000.000000	0.048873	0.017453	240.000000	0.000000	0.000000	311712.000000	111317.099692	20000.000000
1298.900000	6398000.000000	0.048877	0.017453	240.000000	0.000000	0.000000	311736.000000	111317.099692	20000.000000
1299.000000	6398000.000000	0.048881	0.017453	240.000000	0.000000	0.000000	311760.000000	111317.099692	20000.000000
1299.100000	6398000.000000	0.048884	0.017453	240.000000	0.000000	0.000000	311784.000000	111317.099692	20000.000000
1299.200000	6398000.000000	0.048888	0.017453	240.000000	0.000000	0.000000	311808.000000	111317.099692	20000.000000
1299.300000	6398000.000000	0.048892	0.017453	240.000000	0.000000	0.000000	311832.000000	111317.099692	20000.000000
1299.400000	6398000.000000	0.048896	0.017453	240.000000	0.000000	0.000000	311856.000000	111317.099692	20000.000000
1299.500000	6398000.000000	0.048899	0.017453	240.000000	0.000000	0.000000	311880.000000	111317.099692	20000.000000
1299.600000	6398000.000000	0.048903	0.017453	240.000000	0.000000	0.000000	311904.000000	111317.099692	20000.000000
1299.700000	6398000.000000	0.048907	0.017453	240.000000	0.000000	0.000000	311928.000000	111317.099692	20000.000000
1299.800000	6398000.000000	0.048911	0.017453	240.000000	0.000000	0.000000	311952.000000	111317.099692	20000.000000
1299.900000	6398000.000000	0.048914	0.017453	240.000000	0.000000	0.000000	311976.000000	111317.099692	20000.000000
1300.000000	6398000.000000	0.048918	0.017453	240.000000	0.000000	0.000000	312000.000000	111317.099692	20000.000000
1300.100000	6398000.000000	0.048922	0.017453	240.000000	0.000000	0.000000	312024.000000	111317.099692	20000.000000
1300.200000	6398000.000000	0.048926	0.017453	240.000000	0.000000	0.000000	312048.000000	111317.099692	20000.000000
1300.300000	6398000.000000	0.048929	0.017453	240.000000	0.000000	0.000000	312072.000000	111317.099692	20000.000000
1300.400000	6398000.000000	0.048933	0.017453	240.000000	0.000000	0.000000	312096.000000	111317.099692	20000.000000
1300.500000	6398000.000000	0.048937	0.017453	240.000000	0.000000	0.000000	312120.000000	111317.099692	20000.000000
1300.600000	6398000.000000	0.048941	0.017453	240.000000	0.000000	0.000000	312144.000000	111317.099692	20000.000000
1300.700000	6398000.000000	0.048944	0.017453	240.000000	0.000000	0.000000	312168.000000	111317.099692	20000.000000
1300.800000	6398000.000000	0.048948	0.017453	240.000000	0.000000	0.000000	312192.000000	111317.099692	20000.000000
1300.900000	6398000.000000	0.048952	0.017453	240.000000	0.000000	0.000000	312216.000000	111317.099692	20000.000000
1301.000000	6398000.000000	0.048956	0.017453	240.000000	0.000000	0.000000	312240.000000	111317.099692	20000.000000
1301.100000	6398000.000000	0.048960	0.017453	240.000000	0.000000	0.000000	312264.000000	111317.099692	20000.000000
1301.200000	6398000.000000	0.048963	0.017453	240.000000	0.000000	0.000000	312288.000000	111317.099692	20000.000000
1301.300000	6398000.000000	0.048967	0.017453	240.000000	0.000000	0.000000	312312.000000	111317.099692	20000.000000
1301.400000	6398000.000000	0.048971	0.017453	240.000000	0.000000	0.000000	312336.000000	111317.099692	20000.000000
1301.500000	6398000.000000	0.048975	0.017453	240.000000	0.000000	0.000000	312360.000000	111317.099692	20000.000000
1301.600000	6398000.000000	0.048978	0.017453	240.000000	0.000000	0.000000	312384.000000	111317.099692	20000.000000
1301.700000	6398000.000000	0.048982	0.017453	240.000000	0.000000	0.000000	312408.000000	111317.099692	20000.000000
1301.800000	6398000.000000	0.048986	0.017453	240.000000	0.000000	0.000000	312432.000000	111317.099692	20000.000000
1301.900000	6398000.000000	0.048990	0.017453	240.000000	0.000000	0.000000	312456.000000	111317.099692	20000.000000
1302.000000	6398000.000000	0.048993	0.017453	240.000000	0.000000	0.000000	312480.000000	111317.099692	20000.000000
1302.100000	6398000.000000	0.048997	0.017453	240.000000	0.000000	0.000000	312504.000000	111317.099692	20000.000000
1302.200000	6398000.000000	0.049001	0.017453	240.000000	0.000000	0.000000	312528.000000	111317.099692	20000.000000
1302.300000	6398000.000000	0.049005	0.017453	240.000000	0.000000	0.000000	312552.000000	111317.099692	20000.000000
1302.400000	6398000.000000	0.049008	0.017453	240.000000	0.000000	0.000000	312576.000000	111317.099692	20000.000000
1302.500000	6398000.000000	0.049012	0.017453	240.000000	0.000000	0.000000	312600.000000	111317.099692	20000.000000
1302.600000	6398000.000000	0.049016	0.017453	240.000000	0.000000	0.000000	312624.000000	111317.099692	20000.000000
1302.700000	6398000.000000	0.049020	0.017453	240.000000	0.000000	0.000000	312648.000000	111317.099692	20000.000000
1302.800000	6398000.000000	0.049024	0.017453	240.000000	0.000000	0.000000	312672.000000	111317.099692	20000.000000
1302.900000	6398000.000000	0.049027	0.017453	240.000000	0.000000	0.000000	312696.000000	111317.099692	20000.000000
1303.000000	6398000.000000	0.049031	0.017453	240.000000	0.000000	0.000000	312720.000000	111317.099692	20000.000000
1303.100000	6398000.000000	0.049035	0.017453	240.000000	0.000000	0.000000	312744.000000	111317.099692	20000.000000
1303.200000	6398000.000000	0.049039	0.017453	240.000000	0.000000	0.000000	312768.000000	111317.099692	20000.000000
1303.300000	6398000.000000	0.049042	0.017453	240.000000	0.000000	0.000000	312792.000000	111317.099692	20000.000000
1303.400000	6398000.000000	0.049046	0.017453	240.000000	0.000000	0.000000	312816.000000	111317.099692	20000.000000
1303.500000	6398000.000000	0.049050	0.017453	240.000000	0.000000	0.000000	312840.000000	111317.099692	20000.000000
1303.600000	6398000.000000	0.049054	0.017453	240.000000	0.000000	0.000000	312864.000000	111317.099692	20000.000000
1303.700000	6398000.000000	0.049057	0.017453	240.000000	0.000000	0.000000	312888.000000	111317.099692	20000.000000
1303.800000	6398000.000000	0.049061	0.017453	240.000000	0.000000	0.000000	312912.000000	111317.099692	20000.000000
1303.900000	6398000.000000	0.049065	0.017453	240.000000	0.000000	0.000000	312936.000000	111317.099692	20000.000000
1304.000000	6398000.000000	0.049069	0.017453	240.000000	0.000000	0.000000	312960.000000	111317.099692	20000.000000
1304.100000	6398000.000000	0.049072	0.017453	240.000000	0.000000	0.000000	312984.000000	111317.099692	20000.000000
1304.200000	6398000.000000	0.049076	0.017453	240.000000	0.000000	0.000000	313008.000000	111317.099692	20000.000000
1304.300000	6398000.000000	0.049080	0.017453	240.000000	0.000000	0.000000	313032.000000	111317.099692	20000.000000
1304.400000	6398000.000000	0.049084	0.017453	240.000000	0.000000	0.000000	313056.000000	111317.099692	20000.000000
1304.500000	6398000.000000	0.049087	0.017453	240.000000	0.000000	0.000000	313080.000000	111317.099692	20000.000000
1304.600000	6398000.000000	0.049091	0.017453	240.000000	0.000000	0.000000	313104.000000	111317.099692	20000.000000
1304.700000	6398000.000000	0.049095	0.017453	240.000000	0.000000	0.000000	313128.000000	111317.099692	20000.000000
1304.800000	6398000.000000	0.049099	0.017453	240.000000	0.000000	0.000000	313152.000000	111317.099692	20000.000000
1304.900000	6398000.000000	0.049103	0.017453	240.000000	0.000000	0.000000	313176.000000	111317.099692	20000.000000
1305.000000	6398000.000000	0.049106	0.017453	240.000000	0.000000	0.000000	313200.000000	111317.099692	20000.000000
1305.100000	6398000.000000	0.049110	0.017453	240.000000	0.000000	0.000000	313224.000000	111317.099692	20000.000000
1305.200000	6398000.000000	0.049114	0.017453	240.000000	0.000000	0.000000	313248.000000	111317.099692	20000.000000
1305.300000	6398000.000000	0.049118	0.017453	240.000000	0.000000	0.000000	313272.000000	111317.099692	20000.000000
1305.400000	6398000.000000	0.049121	0.017453	240.000000	0.000000	0.000000	313296.000000	111317.099692	20000.000000
1305.500000	6398000.000000	0.049125	0.017453	240.000000	0.000000	0.000000	313320.000000	111317.099692	20000.000000
1305.600000	6398000.000000	0.049129	0.017453	240.000000	0.000000	0.000000	313344.000000	111317.099692	20000.000000
1305.700000	6398000.000000	0.049133	0.017453	240.000000	0.000000	0.000000	313368.000000	111317.099692	20000.000000
1305.800000	6398000.000000	0.049136	0.017453	240.000000	0.000000	0.000000	313392.000000	111317.099692	20000.000000
1305.900000	6398000.000000	0.049140	0.017453	240.000000	0.000000	0.000000	313416.000000	111317.099692	20000.000000
1306.000000	6398000.000000	0.049144	0.017453	240.000000	0.000000	0.000000	313440.000000	111317.099692	20000.000000
1306.100000	6398000.000000	0.049148	0.017453	240.000000	0.000000	0.000000	313464.000000	111317.099692	20000.000000
1306.200000	6398000.000000	0.049151	0.017453	240.000000	0.000000	0.000000	313488.000000	111317.099692	20000.000000
1306.300000	6398000.000000	0.049155	0.017453	240.000000	0.000000	0.000000	313512.000000	111317.099692	20000.000000
1306.400000	6398000.000000	0.049159	0.017453	240.000000	0.000000	0.000000	313536.000000	111317.099692	20000.000000
1306.500000	6398000.000000	0.049163	0.017453	240.000000	0.000000	0.000000	313560.000000	111317.099692	20000.000000
1306.600000	6398000.000000	0.049167	0.017453	240.000000	0.000000	0.000000	313584.000000	111317.099692	20000.000000
1306.700000	6398000.000000	0.049170	0.017453	240.000000	0.000000	0.000000	313608.000000	111317.099692	20000.000000
1306.800000	6398000.000000	0.049174	0.017453	240.000000	0.000000	0.000000	313632.000000	111317.099692	20000.000000
1306.900000	6398000.000000	0.049178	0.017453	240.000000	0.000000	0.000000	313656.000000	111317.099692	20000.000000
1307.000000	6398000.000000	0.049182	0.017453	240.000000	0.000000	0.000000	313680.000000	111317.099692	20000.000000
1307.100000	6398000.000000	0.049185	0.017453	240.000000	0.000000	0.000000	313704.000000	111317.099692	20000.000000
1307.200000	6398000.000000	0.049189	0.017453	240.000000	0.000000	0.000000	313728.000000	111317.099692	20000.000000
1307.300000	6398000.000000	0.049193	0.017453	240.000000	0.000000	0.000000	313752.000000	111317.099692	20000.000000
1307.400000	6398000.000000	0.049197	0.017453	240.000000	0.000000	0.000000	313776.000000	111317.099692	20000.000000
1307.500000	6398000.000000	0.049200	0.017453	240.000000	0.000000	0.000000	313800.000000	111317.099692	20000.000000
1307.600000	6398000.000000	0.049204	0.017453	240.000000	0.000000	0.000000	313824.000000	111317.099692	20000.000000
1307.700000	6398000.000000	0.049208	0.017453	240.000000	0.000000	0.000000	313848.000000	111317.099692	20000.000000
1307.800000	6398000.000000	0.049212	0.017453	240.000000	0.000000	0.000000	313872.000000	111317.099692	20000.000000
1307.900000	6398000.000000	0.049215	0.017453	240.000000	0.000000	0.000000	313896.000000	111317.099692	20000.000000
1308.000000	6398000.000000	0.049219	0.017453	240.000000	0.000000	0.000000	313920.000000	111317.099692	20000.000000
1308.100000	6398000.000000	0.049223	0.017453	240.000000	0.000000	0.000000	313944.000000	111317.099692	20000.000000
1308.200000	6398000.000000	0.049227	0.017453	240.000000	0.000000	0.000000	313968.000000	111317.099692	20000.000000
1308.300000	6398000.000000	0.049230	0.017453	240.000000	0.000000	0.000000	313992.000000	111317.099692	20000.000000
1308.400000	6398000.000000	0.049234	0.017453	240.000000	0.000000	0.000000	314016.000000	111317.099692	20000.000000
1308.500000	6398000.000000	0.049238	0.017453	240.000000	0.000000	0.000000	314040.000000	111317.099692	20000.000000
1308.600000	6398000.000000	0.049242	0.017453	240.000000	0.000000	0.000000	314064.000000	111317.099692	20000.000000
1308.700000	6398000.000000	0.049246	0.017453	240.000000	0.000000	0.000000	314088.000000	111317.099692	20000.000000
1308.800000	6398000.000000	0.049249	0.017453	240.000000	0.000000	0.000000	314112.000000	111317.099692	20000.000000
1308.900000	6398000.000000	0.049253	0.017453	240.000000	0.000000	0.000000	314136.000000	111317.099692	20000.000000
1309.000000	6398000.000000	0.049257	0.017453	240.000000	0.000000	0.000000	314160.000000	111317.099692	20000.000000
1309.100000	6398000.000000	0.049261	0.017453	240.000000	0.000000	0.000000	314184.000000	111317.099692	20000.000000
1309.200000	6398000.000000	0.049264	0.017453	240.000000	0.000000	0.000000	314208.000000	111317.099692	20000.000000
1309.300000	6398000.000000	0.049268	0.017453	240.000000	0.000000	0.000000	314232.000000	111317.099692	20000.000000
1309.400000	6398000.000000	0.049272	0.017453	240.000000	0.000000	0.000000	314256.000000	111317.099692	20000.000000
1309.500000	6398000.000000	0.049276	0.017453	240.000000	0.000000	0.000000	314280.000000	111317.099692	20000.000000
1309.600000	6398000.000000	0.049279	0.017453	240.000000	0.000000	0.000000	314304.000000	111317.099692	20000.000000
1309.700000	6398000.000000	0.049283	0.017453	240.000000	0.000000	0.000000	314328.000000	111317.099692	20000.000000
1309.800000	6398000.000000	0.049287	0.017453	240.000000	0.000000	0.000000	314352.000000	111317.099692	20000.000000
1309.900000	6398000.000000	0.049291	0.017453	240.000000	0.000000	0.000000	314376.000000	111317.099692	20000.000000
1310.000000	6398000.000000	0.049294	0.017453	240.000000	0.000000	0.000000	314400.000000	111317.099692	20000.000000
1310.100000	6398000.000000	0.049298	0.017453	240.000000	0.000000	0.000000	314424.000000	111317.099692	20000.000000
1310.200000	6398000.000000	0.049302	0.017453	240.000000	0.000000	0.000000	314448.000000	111317.099692	20000.000000
1310.300000	6398000.000000	0.049306	0.017453	240.000000	0.000000	0.000000	314472.000000	111317.099692	20000.000000
1310.400000	6398000.000000	0.049310	0.017453	240.000000	0.000000	0.000000	314496.000000	111317.099692	20000.000000
1310.500000	6398000.000000	0.049313	0.017453	240.000000	0.000000	0.000000	314520.000000	111317.099692	20000.000000
1310.600000	6398000.000000	0.049317	0.017453	240.000000	0.000000	0.000000	314544.000000	111317.099692	20000.000000
1310.700000	6398000.000000	0.049321	0.017453	240.000000	0.000000	0.000000	314568.000000	111317.099692	20000.000000
1310.800000	6398000.000000	0.049325	0.017453	240.000000	0.000000	0.000000	314592.000000	111317.099692	20000.000000
